"response","var","time","level","predicted.value","standard.error","est.status"
"glucose","SEX",168.0000000002,"m",101.671289727061,2.77854269097528,"Estimable"
"glucose","SEX",177.0000000003,"g",97.876363961535,3.50095304494854,"Estimable"
"glucose","SEX",177.0000000003,"m",95.9586468576054,3.16745710778726,"Estimable"
"glucose","SEX",180,"g",95.5940746756705,3.66357471588884,"Estimable"
"glucose","SEX",180,"m",93.9046726983028,3.31439383722126,"Estimable"
"glucose","AGE",0,"7.5",83.2893810445619,2.11286499909629,"Estimable"
"glucose","AGE",0,"14.3017576944535",84.4931681262632,3.03698877646203,"Estimable"
"glucose","AGE",9.0000000001,"7.5",90.5398574954727,1.83585728493112,"Estimable"
"glucose","AGE",9.0000000001,"14.3017576944535",92.1409892805855,2.64760869475479,"Estimable"
"glucose","AGE",15,"7.5",94.9818931812181,1.68568461974419,"Estimable"
"glucose","AGE",15,"14.3017576944535",96.8300047739454,2.43706904015494,"Estimable"
"glucose","AGE",24.0000000001,"7.5",101.057523787914,1.51278447222864,"Estimable"
"glucose","AGE",24.0000000001,"14.3017576944535",103.249230100093,2.19555501508288,"Estimable"
"glucose","AGE",30,"7.5",104.716328910871,1.43122792102605,"Estimable"
"glucose","AGE",30,"14.3017576944535",107.119181708026,2.08224300826176,"Estimable"
"glucose","AGE",39.0000000001,"7.5",109.617113673351,1.35393488232935,"Estimable"
"glucose","AGE",39.0000000001,"14.3017576944535",112.309811206,1.97574204557729,"Estimable"
"glucose","AGE",48.0000000002,"7.5",113.812990929294,1.31996097243531,"Estimable"
"glucose","AGE",48.0000000002,"14.3017576944535",116.763283207061,1.92997944953907,"Estimable"
"glucose","AGE",57.0000000003,"7.5",117.303960678701,1.3150842029244,"Estimable"
"glucose","AGE",57.0000000003,"14.3017576944535",120.479597711209,1.92464573815689,"Estimable"
"glucose","AGE",60,"7.5",118.310971149165,1.31753875958824,"Estimable"
"glucose","AGE",60,"14.3017576944535",121.554556435385,1.92843965618863,"Estimable"
"glucose","AGE",69.0000000001,"7.5",120.862064223215,1.33119974906567,"Estimable"
"glucose","AGE",69.0000000001,"14.3017576944535",124.287994277009,1.9479407078034,"Estimable"
"glucose","AGE",75,"7.5",122.171177657806,1.34237303094445,"Estimable"
"glucose","AGE",75,"14.3017576944535",125.700754228662,1.96299583072574,"Estimable"
"glucose","AGE",84.0000000001,"7.5",123.547424887641,1.35810740357826,"Estimable"
"glucose","AGE",84.0000000001,"14.3017576944535",127.205596242112,1.98222553456855,"Estimable"
"glucose","AGE",90,"7.5",124.073307759444,1.36691414024508,"Estimable"
"glucose","AGE",90,"14.3017576944535",127.799292308338,1.99092227816313,"Estimable"
"glucose","AGE",99.0000000001,"7.5",124.274709145064,1.37817338530569,"Estimable"
"glucose","AGE",99.0000000001,"14.3017576944535",128.075538493614,1.99756725314138,"Estimable"
"glucose","AGE",108.0000000002,"7.5",123.771203024146,1.39068039687802,"Estimable"
"glucose","AGE",108.0000000002,"14.3017576944535",127.614627181977,2.00015070229735,"Estimable"
"glucose","AGE",117.0000000003,"7.5",122.562789396691,1.41158439190805,"Estimable"
"glucose","AGE",117.0000000003,"14.3017576944535",126.416558373427,2.00710888613246,"Estimable"
"glucose","AGE",120,"7.5",122.003338741709,1.42209517374245,"Estimable"
"glucose","AGE",120,"14.3017576944535",125.853389326886,2.01253539061849,"Estimable"
"glucose","AGE",129.0000000001,"7.5",119.855048438898,1.47024166411115,"Estimable"
"glucose","AGE",129.0000000001,"14.3017576944535",123.672443855813,2.04633896467351,"Estimable"
"glucose","AGE",138.0000000002,"7.5",117.00185062955,1.55270621162017,"Estimable"
"glucose","AGE",138.0000000002,"14.3017576944535",120.754340887827,2.12042848909712,"Estimable"
"glucose","AGE",147.0000000003,"7.5",113.443745313665,1.68040802465633,"Estimable"
"glucose","AGE",147.0000000003,"14.3017576944535",117.099080422929,2.2527027937342,"Estimable"
"glucose","AGE",150,"7.5",112.101064095959,1.73448732276855,"Estimable"
"glucose","AGE",150,"14.3017576944535",115.716847491029,2.31240015833928,"Estimable"
"glucose","AGE",159.0000000001,"7.5",107.603082104717,1.93391709145224,"Estimable"
"glucose","AGE",159.0000000001,"14.3017576944535",111.078710363607,2.54392317924198,"Estimable"
"glucose","AGE",168.0000000002,"7.5",102.400192606939,2.19067801756334,"Estimable"
"glucose","AGE",168.0000000002,"14.3017576944535",105.703415739273,2.85833626900033,"Estimable"
"glucose","AGE",177.0000000003,"7.5",96.492395602623,2.50448429883894,"Estimable"
"glucose","AGE",177.0000000003,"14.3017576944535",99.5909636180255,3.25661577859892,"Estimable"
"glucose","AGE",180,"7.5",94.3664838221946,2.62146879578335,"Estimable"
"glucose","AGE",180,"14.3017576944535",97.3896668007671,3.40764420986576,"Estimable"
"glucose","AGEcat",0,"(0,5]",82.7181659931503,2.7151802726223,"Estimable"
"glucose","AGEcat",0,"(5,10]",82.8325687941382,5.50100299514664,"Estimable"
"glucose","AGEcat",0,"(10,15]",88.5845857023726,6.10789941711832,"Estimable"
"glucose","AGEcat",0,"(15,30]",85.8051300298681,5.52174914477873,"Estimable"
"glucose","AGEcat",9.0000000001,"(0,5]",89.0993452421276,2.3660723368817,"Estimable"
"glucose","AGEcat",9.0000000001,"(5,10]",92.0324860255819,4.81189896757515,"Estimable"
"glucose","AGEcat",9.0000000001,"(10,15]",96.5238703928689,5.33788215052408,"Estimable"
"glucose","AGEcat",9.0000000001,"(15,30]",92.5798107901287,4.82628692509497,"Estimable"
"glucose","AGEcat",15,"(0,5]",93.0052431575956,2.17755522538981,"Estimable"
"glucose","AGEcat",15,"(5,10]",97.6452995682348,4.44318342143482,"Estimable"
"glucose","AGEcat",15,"(10,15]",101.419745428965,4.92521471373511,"Estimable"
"glucose","AGEcat",15,"(15,30]",96.7332919568419,4.45118628751997,"Estimable"
"glucose","AGEcat",24.0000000001,"(0,5]",98.3417576553482,1.96180596880388,"Estimable"
"glucose","AGEcat",24.0000000001,"(5,10]",105.283822965218,4.02683483289331,"Estimable"
"glucose","AGEcat",24.0000000001,"(10,15]",108.168085847167,4.4582147342177,"Estimable"
"glucose","AGEcat",24.0000000001,"(15,30]",102.419054697067,4.0225206279598,"Estimable"
"glucose","AGEcat",30,"(0,5]",101.551212403353,1.86099925687148,"Estimable"
"glucose","AGEcat",30,"(5,10]",109.855707284926,3.83632335717437,"Estimable"
"glucose","AGEcat",30,"(10,15]",112.269998035089,4.2438398951933,"Estimable"
"glucose","AGEcat",30,"(15,30]",105.84659051711,3.82258774757376,"Estimable"
"glucose","AGEcat",39.0000000001,"(0,5]",105.84306214988,1.76697064900057,"Estimable"
"glucose","AGEcat",39.0000000001,"(5,10]",115.932836847448,3.664758862716,"Estimable"
"glucose","AGEcat",39.0000000001,"(10,15]",117.827394180995,4.04980728542066,"Estimable"
"glucose","AGEcat",39.0000000001,"(15,30]",110.443435237299,3.63652248849896,"Estimable"
"glucose","AGEcat",48.0000000002,"(0,5]",109.508113045666,1.72751371663565,"Estimable"
"glucose","AGEcat",48.0000000002,"(5,10]",121.073130109283,3.60039602238836,"Estimable"
"glucose","AGEcat",48.0000000002,"(10,15]",122.670223763516,3.9758584503364,"Estimable"
"glucose","AGEcat",48.0000000002,"(15,30]",114.38692914546,3.55886999250876,"Estimable"
"glucose","AGEcat",57.0000000003,"(0,5]",112.546365090711,1.72416994430833,"Estimable"
"glucose","AGEcat",57.0000000003,"(5,10]",125.276587070431,3.60510866850693,"Estimable"
"glucose","AGEcat",57.0000000003,"(10,15]",126.798486782653,3.97967101391763,"Estimable"
